v3,v14,v17,v12,v10,class
0.02558172,-1.189804984,0.071396771,0.775342946,-0.831209572,0
-2.045876972,0.75633867,-0.747557827,0.415730483,0.437203137,0
0.160190566,-0.410967243,1.296339677,-0.431123574,0.877304392,0
-2.302464155,0.31588228,-0.862454544,0.313610886,-0.022701965,0
2.677679871,-0.852482307,-0.394211569,0.394395956,-0.751685778,0
-0.112820807,-0.583551184,-0.457639986,0.691316239,1.256110023,0
0.107740484,-0.024309818,-1.161664121,0.345763263,1.508796315,0
2.024300227,-0.176607669,-1.159630593,-0.566264674,-1.167093782,0
-0.902982136,-0.318688376,0.785227109,0.001204352,1.590320934,0
-2.247358749,-0.899725065,0.176574799,-0.206209667,-0.536133605,0
0.349923825,-1.005447875,0.101913025,-0.881548911,1.504954846,0
-1.022351378,-0.444066667,0.485500208,-0.586948388,1.520025775,0
-1.070888506,0.230050896,-0.183310448,0.008816477,-0.238256507,0
0.066747904,-0.022898306,-0.337243438,0.300863069,-0.167799404,0
-1.879250459,0.748021515,-0.03969677,-0.57753212,0.143274037,0
-0.218940904,0.656573387,-0.578315617,-0.033135754,0.091166417,0
0.604135102,0.118508701,0.776568356,-0.882767082,0.364070395,0
-0.651728686,-2.753521894,0.040342033,0.10732024,0.269091164,0
-0.409003138,-0.361005487,-0.842749944,-0.390174843,0.415954673,0
-0.638796939,0.027614093,-0.618339748,0.375259908,-0.263121775,0
-0.089746673,-0.532531406,0.24576387,0.262033073,0.777176115,0
-1.73746201,-2.334890533,2.137540709,-0.078014067,2.300580979,0
-2.96991239,-2.735147671,1.909051368,0.80426689,-1.349172758,0
-2.190594119,-0.795545534,1.206774735,-0.43681153,-0.689039455,0
0.361941492,-0.841781153,0.30497448,-0.381268666,0.327547602,0
0.665898632,0.47891315,-0.782841694,0.547260907,-0.644006545,0
-1.234222672,-1.006122569,0.598407053,0.921828472,-0.324278242,0
-0.467807919,-0.18979505,-0.868401443,1.437793898,-0.090752519,0
-0.878868819,-2.112896662,0.983633921,-1.203343141,-0.698660294,0
-0.573238412,-0.001166461,-0.841585461,-0.048485469,1.482484523,0
-0.078732134,-0.649588111,0.337051686,0.289974764,-1.008346983,0
-3.152296611,-1.145384191,1.844648657,0.918428538,-1.085612755,0
0.757372751,0.263139763,-0.374592927,-0.378980416,-0.38722748,0
-2.034095868,1.28892354,-0.337681999,0.283773132,0.22233421,0
0.178758012,-0.427190343,-1.502130741,-0.110291545,-0.744388725,0
-1.658462991,-0.513660044,0.234691517,0.786902926,-0.315954337,0
-3.798237372,1.679488335,-0.06627766,-0.015618747,0.065547261,0
-2.20453941,1.883337992,0.644471812,1.420900411,-1.485910463,0
-1.012973996,0.565211259,-0.479740777,0.923321487,0.255404789,0
-0.79707076,-0.433548623,0.166551859,-0.204198534,0.697240514,0
0.810437611,-0.367718797,-0.546883895,0.357152209,-0.497703187,0
-0.423130094,-0.711558213,0.082280316,0.178222034,1.64232568,0
-0.214726276,-0.391925483,0.480031188,-0.535906492,1.437265175,0
-1.216628807,0.141114921,-0.556904813,1.177368311,-0.044145487,0
-0.050566955,-0.827803231,-0.178140495,0.270821386,1.606341432,0
-0.013305974,0.104127868,-0.661048087,-0.606701811,0.088730461,0
1.88063949,0.352413299,0.021174564,0.700699535,-0.318212101,0
-2.540653292,-0.547671924,0.593229283,0.903646657,-0.211440582,0
-1.04428064,-0.013446138,-0.809763573,0.523042121,0.072104566,0
0.816132975,0.028831814,-0.626620413,0.404464067,-0.920442388,0
0.516072858,-1.355711594,-0.024738534,0.649938206,-0.378691059,0
-1.239924805,0.798788258,0.002347519,-1.024446467,0.124326005,0
-1.742311023,0.664613033,-0.534761078,0.999175366,0.416732766,0
-1.683567263,-0.889610059,0.47181205,0.282895369,-0.384791939,0
-0.93063597,-0.427133957,0.617380078,-0.945505952,-0.609560703,0
-0.874337044,-2.167454812,1.556963716,-0.353638632,0.057727781,0
-0.927068127,-0.255210736,0.59525533,-1.131458221,1.593164751,0
2.166303275,-0.645210925,-0.983580186,0.514412832,-1.026220264,0
-0.770403844,0.121248031,-1.020397195,0.335127609,-0.04994491,0
-0.246845059,1.069792286,0.04832033,-1.278970758,-0.886757774,0
-1.102199451,0.550354277,-0.154622179,-0.256410715,0.100999216,0
-2.112264234,0.316878759,-0.524665106,0.929617362,1.175686367,0
0.230646389,0.801503843,0.992451393,0.780702979,-0.890073454,0
-1.569056895,0.470069802,-1.181723674,0.062975891,0.973051999,0
-0.744412587,-0.270880262,-0.229354652,0.717701339,0.845039991,0
-1.067362964,0.241272241,-0.295111928,0.540181235,0.063578661,0
-0.123901399,0.257827094,-0.309661015,0.61990432,-0.532376495,0
-0.088111584,-1.117095988,0.670385358,0.479869537,-0.772877554,0
2.58754045,-1.122642276,0.106430665,-0.910901732,0.335741508,0
-0.632129147,-0.066461024,-1.119611586,0.849062844,0.004348771,0
-0.345826007,-0.616057899,0.219497151,0.088059562,-0.634831393,0
1.039400147,-0.31312693,-1.517958373,-0.253814325,-0.037349395,0
-0.059850001,0.285328868,-0.133090667,-0.723139719,1.278433244,0
-0.382973705,-0.020815056,-0.800141406,1.266634368,-0.815568543,0
1.73452783,-0.217844389,-0.474895216,-1.077347161,0.46345273,0
-0.974222037,-0.791903479,0.559818295,0.726072462,-1.33830114,0
-1.595246198,-0.150940182,0.393772356,-0.590533285,-0.396749642,0
-0.51864391,-0.430609767,0.408508547,-0.283605404,-0.723779376,0
-0.117118308,-0.542417288,-0.445828805,0.581390483,1.262180693,0
-0.805548123,0.291438873,0.57217654,0.438521954,0.802183694,0
-0.106395426,-0.156120527,-0.596943533,0.456931809,0.928811471,0
-0.795859868,0.264977559,-0.200512169,-0.145555393,-0.176036811,0
-0.440959447,-0.863148966,0.034851935,-0.049160498,0.668055313,0
-0.929836491,-0.33013244,-0.224688127,0.253703157,0.048515548,0
0.17376595,0.999151415,0.070563034,0.72865855,-1.28063268,0
1.466607001,-0.066735659,-1.401437155,0.985861243,-1.74132533,0
1.623399934,-0.330260908,-0.526709355,0.244807972,-1.00499572,0
-1.602547583,0.368685763,-0.541394777,0.869668366,-0.139964873,0
-0.534807027,-0.583413395,0.483494378,-0.512549354,1.374734018,0
-0.289741663,0.179316796,-0.435644161,0.054074427,-0.896563392,0
-0.796679404,-0.774041573,-0.416062351,1.078454889,-0.741260803,0
-2.246780683,-0.75028728,-0.339014293,0.697972233,-0.332074319,0
-0.16024679,0.777521608,-0.486864823,-0.304494001,-0.223121321,0
0.310802434,0.328776975,0.7239198,0.81754832,-0.768055257,0
-0.642225948,-0.613486613,-0.156132336,1.632707574,1.270968475,0
0.777796065,-0.529413911,-0.14212392,-0.8450643,1.104316992,0
-1.420112426,0.566098403,0.303528473,1.435718901,-0.097982325,0
0.01670793,0.729680994,0.891967354,-0.24510233,-0.322313798,0
-1.3289709,0.750723252,-0.734392527,-0.716759496,-0.777076797,0
1.355314685,-0.122761684,-0.148773061,0.433556503,-0.576114297,0
0.8018934,-0.105464482,-0.238588984,-0.239746729,-0.658413174,0
-0.904005192,-0.38559218,0.765758231,0.184714623,1.576803074,0
-0.244885004,-0.726334256,-0.388592477,-0.614339942,-2.559157097,0
-0.370616782,-0.033851163,-0.980614029,0.866201201,-0.09340937,0
-1.32239863,-1.142834461,0.426591126,0.783041883,0.010833178,0
2.615610705,-1.489651197,0.36339947,0.445607147,0.065472158,0
-0.460965864,-1.734293645,0.506037405,1.239648927,-1.226195784,0
-0.986803607,-0.003012331,-0.988493325,0.278958531,-0.251355623,0
-0.598249537,-0.825832242,0.312210153,-0.081542987,1.513039466,0
-1.530983911,0.506507267,-0.50746766,0.137495253,0.005144721,0
-2.569313909,-0.63899808,0.394315917,0.900934182,-0.124172315,0
-0.723203814,0.090254384,-0.831966046,1.544449326,-0.166271248,0
-1.509321127,-0.601158708,0.721965935,-0.250355359,-0.347700939,0
-2.560546538,1.258276082,-0.261204008,0.600603789,0.146776597,0
-2.910856425,0.71588576,-0.066113588,-0.5098926,0.944289351,0
-3.811743071,1.154040445,-0.005237122,-0.206474937,-0.591650608,0
0.641771207,-0.498398252,0.004154073,0.335299836,-1.532053637,0
-0.757966423,-0.022295805,-0.185791369,0.171517665,0.787780223,0
-2.005074127,0.766296241,-0.610754693,0.514350192,0.436892596,0
-1.330908884,1.292952732,1.281797919,-0.180536179,1.272918137,0
-0.818880777,0.329030296,0.039621147,1.165748606,-0.162025869,0
-1.43417895,0.048492833,-0.161075983,0.485707459,1.012014023,0
-1.020444555,0.376913802,-0.225437218,0.91881625,-0.008614004,0
0.557751093,0.317991255,0.101053736,0.506087496,-0.816060027,0
0.9712158,-1.002481954,0.670405424,-1.847504289,0.489311794,0
1.072281886,0.438125216,-0.274061886,-1.063830377,0.600407511,0
-1.187590672,0.510310672,-0.586801845,0.898366646,0.242322916,0
-0.913860555,0.131490897,-0.765495222,0.373103828,1.145782486,0
-0.509236621,-0.456322729,0.189084311,0.929075196,-0.771834525,0
-2.425669018,1.573920838,-0.004941831,0.422874968,-0.21563537,0
-0.54044287,0.446591201,-0.397609337,0.162272167,0.31653915,0
0.880523258,-1.230832231,-0.032568833,0.802556444,-0.222150366,0
-1.15283252,0.276362398,-0.175001375,0.376823778,0.054697665,0
-0.515612942,-1.208233734,0.129295124,0.5400765,0.62483127,0
1.102386394,-0.416686447,0.180540728,-0.050998915,-0.399819717,0
-0.891057275,-0.049009723,-0.090739199,-0.177227877,0.91045194,0
2.157606703,-0.613994349,0.209743604,0.976997779,-0.952509876,0
1.838780959,-0.071291417,-0.281345855,-1.12415177,-0.231335413,0
-0.863556618,1.597365274,0.216537661,0.808272094,-0.865605286,0
0.20361721,-0.400235743,-0.712328971,0.928950566,0.743491391,0
-1.698979595,0.184175853,-0.3648525,-0.274984591,1.02969385,0
-1.814862781,-0.584833629,0.138325717,0.521995465,-0.197071197,0
-1.858709906,-1.061764742,0.923860671,0.550797616,-0.719216059,0
-1.034435146,0.31785615,-0.919180217,1.630396834,-0.085040454,0
-0.232194632,0.104461467,-0.164321768,1.031156566,0.175401707,0
-1.622806438,-0.120981853,-0.471388752,-0.007849222,1.310709489,0
0.040957748,-0.151829076,-0.611863362,0.71721774,-0.471611138,0
-1.804547438,-0.007257264,-0.539911278,0.495149077,-0.224792537,0
-2.568978057,1.197699176,-0.88273634,0.071198071,0.443429293,0
-0.002156852,0.025354437,-0.870289639,-1.026090546,1.364615102,0
-3.601661274,-5.542357268,-3.532616343,-3.441694112,-4.407025508,0
-3.895069963,-3.270109386,-1.017772497,1.091858006,7.928629854,0
0.078891525,-0.673465503,0.754883972,0.587260991,-1.359412342,0
0.60492082,0.084827845,-0.524325033,-0.148730193,-1.398168321,0
1.279578289,-0.062186781,-0.978929214,0.337729501,-0.707154643,0
-0.504808726,-0.343590724,-0.778221782,0.536719687,-0.179785964,0
-1.328959947,0.598415505,-0.476526028,0.570799203,0.23271313,0
0.589626573,-1.233345621,0.012445326,-0.195639616,-0.593237386,0
-0.595470789,-1.417847575,0.265318989,0.58545287,-0.25271574,0
0.180846907,0.245256703,-0.736606117,0.869306694,-0.257381739,0
-1.631202517,0.489028757,-0.955978111,0.441257831,0.249946959,0
-0.515651553,-0.598137355,0.553687433,-0.815805177,-0.723074298,0
-0.78831471,-0.254905494,-0.581786438,-0.482943365,1.219262789,0
-1.813998232,0.721014676,-0.394187663,1.023467688,0.378060654,0
-0.881646737,-0.549360839,0.011776578,0.194422951,1.682868761,0
-2.475690169,0.266901381,0.052823424,0.233182436,0.936098346,0
-0.193023514,0.160311135,0.035664138,-0.255566097,-0.1784076,0
-4.965806403,-0.873418832,-0.309820963,-0.056319751,2.987985608,0
0.717762585,-0.790022717,-0.005053246,-0.129982715,1.245268633,0
-2.700843895,-0.624007533,0.850132915,-1.332756815,-0.308519561,0
0.799865962,-0.584826961,-1.247334943,-0.730676836,1.186444354,0
1.184048352,-0.319689753,-0.506138355,-0.53559817,-0.199291435,0
-1.525095868,0.729635642,-0.348130249,1.05145888,0.429774717,0
0.402939726,-0.59176271,0.223161803,1.124832647,-0.45152705,0
-1.612882846,-0.590504568,0.35575085,0.80441409,-0.2117871,0
-3.097450641,-1.223978108,1.000258316,0.293005437,-0.841362072,0
0.74613336,-2.575460432,0.765812918,-0.128997835,-1.979550201,0
1.31420923,-0.297193596,0.068072329,-0.615052461,-0.393686663,0
0.640040697,-1.063809243,0.605551151,0.192622696,0.201319441,0
-0.414149967,-0.122118628,-0.51238839,0.174642352,-0.1565575,0
0.899537862,-0.92023583,0.282162113,-0.253952908,0.93055191,0
-0.568308154,-0.261954996,-1.049783104,0.511716607,1.454656984,0
-2.096597748,-0.701010118,0.699957651,-0.179156856,-0.386749062,0
-0.755088679,-0.153758994,-0.813856007,0.807558206,-0.308496287,0
0.586552411,0.863935203,0.107087019,-0.891310316,-1.159935448,0
-0.1482981,-0.26264052,-0.354319422,0.263154913,-1.299968542,0
-1.791970336,-1.382597024,1.017288037,0.406901687,-0.489975207,0
1.344945328,-0.598235375,0.684205731,-0.762678078,-0.499435327,0
-1.318111439,0.889894348,-0.604609958,0.304485695,0.370709755,0
0.366963606,-0.384918034,-0.739464842,0.383001665,-0.183885664,0
-1.03263195,0.573004211,-0.679130865,0.631979842,1.628919531,0
-2.050808206,1.098332625,-0.342366591,-0.657188718,0.389212271,0
0.706715715,-1.175691227,0.197946803,-0.49880797,1.187092301,0
-1.105841669,-0.106319992,-0.692862905,0.889068403,0.97576064,0
-0.601458277,-0.381115321,-0.429422211,0.873840179,0.084927575,0
-1.40361248,-0.373004346,-0.029021238,-0.069993167,1.629802743,0
-0.727963595,-0.45596324,-0.411315162,0.777938127,-0.049770629,0
-7.846517167,-0.598851673,0.602789782,2.01631363,3.468895795,0
-0.567940364,-0.579045509,-1.030577915,0.110376779,1.654802184,0
-1.066131702,0.134271043,-0.118446545,0.380285689,0.933647259,0
0.918624496,-0.417821802,0.529408906,-0.473033995,0.473006654,0
0.162490836,0.967198958,0.448154096,0.283085739,1.657297792,0
-0.240900262,-0.673890811,0.623892924,-0.810540888,-0.786327737,0
-0.61307021,-0.933406894,0.191127857,-1.233930962,-0.279555951,0
-1.010406121,0.58345978,-0.339802382,1.515783261,-0.943103506,0
-0.984474409,0.291694534,-0.739390099,1.043060987,0.200111789,0
-2.668037214,0.926049963,0.273157478,-0.835787891,1.096605809,0
-1.177047179,-0.267375359,0.171166467,0.620946444,0.527822784,0
-0.499698911,0.239685569,-0.041922507,0.462418532,-0.586558073,0
1.328515512,-0.682242348,0.329001886,0.217159647,-0.622829296,0
0.690268286,-2.371405064,0.013545258,-0.479707576,0.638617956,0
-1.67257513,-1.285320435,1.156210899,-0.078921314,-0.849077091,0
2.634037314,-0.148555208,-1.3085047,-0.629684204,0.790975451,0
-0.639151614,-0.142502912,-1.162207581,1.015932244,-0.001263006,0
-1.523359265,1.468985665,0.047666461,0.5427779,-1.322242683,0
1.391795713,-0.307934566,-0.358137903,0.748054768,-0.73063083,0
-3.074651189,0.844110143,-0.458429739,0.257878498,0.161941062,0
-1.350099245,0.099006506,-0.578369271,0.577154436,0.049803412,0
-0.14462515,0.370495327,-0.574330396,-0.122213177,-1.077114503,0
-3.021966086,0.816498879,-0.495648652,1.246405977,-0.11037111,0
-0.16063134,-0.170084819,-0.769405938,0.442577635,-0.450835167,0
-2.737539477,-2.265227155,-1.636147579,0.369989088,9.034018996,0
0.06034606,-0.483097316,0.014181491,-1.517877301,0.691181148,0
2.048149983,0.157155094,-0.107291473,-0.421555842,1.773766129,0
0.363628651,-0.624379875,-0.83257227,0.987446136,-0.217770577,0
-3.367351202,-2.467351243,1.915768202,-0.29535583,-1.128875184,0
-0.114751566,-0.821657272,-0.066074462,0.105001428,1.584808424,0
0.001110254,0.299433494,0.086242743,-0.548096574,0.655945704,0
-1.602950139,0.633528208,-0.322305997,0.188076909,-0.509714264,0
-2.117272431,-0.195603002,0.206993194,-0.308618635,0.783320387,0
-2.220648541,1.083489353,-0.56411539,0.597308683,0.195842872,0
-0.075139601,0.430173517,-0.236860028,0.307686011,-0.637090158,0
-0.3196723,0.42832055,-0.931163077,-0.070453106,-0.907343004,0
-0.623965602,-0.253754368,0.610134069,0.908777684,-0.198000321,0
-0.623965602,-0.253754368,0.610134069,0.908777684,-0.198000321,0
-0.622900358,-0.253969445,0.610105905,0.908738555,-0.197557845,0
-0.622900358,-0.253969445,0.610105905,0.908738555,-0.197557845,0
0.664574216,1.528419082,0.676006946,-0.732086176,-1.25631498,0
-1.615621432,-1.871178559,0.794244617,0.505828405,-0.611006352,0
-1.170308427,-0.279379442,0.865989487,0.165041907,1.506743214,0
-3.219434886,1.151654063,-0.404645554,0.4463797,-0.134785925,0
-0.347637961,-0.629545247,0.215374492,0.124129515,-0.638908782,0
1.703027306,-1.278311732,1.018629044,-0.420633741,0.684007746,0
-0.925163825,0.22323909,-0.35212267,0.096720549,0.07362863,0
-0.540790678,-1.511090096,0.032652461,-0.226457913,4.466206462,0
0.063034172,-1.748277665,0.876686444,0.175221336,-0.186565634,0
-10.86541041,0.318113564,-0.512274615,-0.409359832,-4.226812323,0
-0.619798109,-0.625765578,-0.914227221,-0.082843486,3.729724251,0
1.215940992,0.060482735,-0.226260382,0.528988241,-0.399974718,0
-0.705351648,-0.039049569,-0.713072263,-0.36073109,-0.140865958,0
0.718352774,-1.020363696,0.224948057,0.19781151,-1.197503614,0
-2.012022357,0.461168909,-0.570806926,1.119998758,0.231740299,0
-0.103959107,0.206006807,-1.041558327,0.606656196,-0.242321915,0
-1.341589985,-0.323194334,-0.062874977,-0.726709087,0.7641135,0
0.132571021,-0.935664377,-0.386438832,0.478750833,-1.206360785,0
-1.536588159,0.122234067,-0.042825014,0.32001883,0.915142022,0
-0.131775985,0.221717999,-0.231103632,0.501455686,0.969177672,0
-0.610130681,0.743745507,-0.433220192,-0.016319063,-0.239315316,0
-0.77674231,-0.820483663,-0.890935644,1.085305058,0.858377556,0
0.838038566,-0.640825286,0.186122918,-0.468943171,0.20824737,0
1.831032989,-0.345764264,0.031394695,0.054719563,-1.546082057,0
0.02917512,0.302798062,0.013494061,0.041532991,-0.083760641,0
-1.348684951,-0.40987441,0.598633666,-1.390277358,1.549795233,0
-1.721491873,-0.005493354,-0.584252043,0.482311746,-0.147239948,0
-1.582983153,0.940345691,0.736379734,-0.186695558,0.493175846,0
0.335143443,-0.196342425,-0.301778566,0.032687939,0.092822721,0
-0.566203709,0.765603028,-0.505131994,0.484141953,0.435794722,0
-1.087206216,0.119282903,-0.302802795,0.861084045,0.038067233,0
-0.935738209,-0.468838132,-0.365298869,-0.434163364,1.656611782,0
-1.608585345,-0.631638464,0.343939669,0.914339846,-0.21785777,0
-0.071673762,-0.686140654,-0.327106873,0.044260669,-1.057565731,0
-2.456384801,0.700835008,-0.105054993,0.98413366,-0.099851928,0
0.06721945,0.065644514,0.136544262,-0.011373737,0.622993117,0
1.854304211,-0.720992618,0.435206966,-0.056660118,0.474237574,0
0.467192899,0.548187677,0.161018911,0.357757776,-0.730526622,0
-1.317477667,0.458139293,-0.405718854,0.474063061,0.001415464,0
1.884190538,-0.160642494,-0.727339428,-0.132203957,-0.429108128,0
-0.663998837,0.121583516,0.361255943,-0.700191449,0.249794225,0
-0.026987546,-0.001920433,-0.988659577,0.59203534,0.166873086,0
-0.564111119,-1.626014358,0.130276766,0.274372291,-0.516029386,0
-0.411323445,-0.277038124,-0.489424801,0.559279684,0.869159557,0
-1.698332021,-0.926895223,0.46050487,0.393521333,-0.398780596,0
-2.015955212,1.133300789,0.505864749,-0.15911483,0.232693401,0
-0.849309408,-0.227628609,0.130088054,-0.388318633,1.713721191,0
0.846416248,1.353906873,-0.25853043,-0.465599363,0.993681039,0
-0.35339107,-0.029937226,-1.029472846,1.687542986,0.266339904,0
-1.039784162,0.110030851,-1.085465777,0.936507181,-0.095155872,0
-2.358833416,0.925545454,-0.921717497,0.334878669,-0.102323474,0
-1.696293677,-2.123946032,2.058331073,-0.204242675,-1.935325928,0
1.57500407,-0.637372307,-0.752108212,0.014410926,-0.250308098,0
0.238936891,-0.817580529,-0.403125032,0.663877334,0.405000448,0
-0.766797997,-0.107848925,-0.752738507,0.807986948,0.9476284,0
-0.613889683,-0.447144946,0.473751672,-0.99176199,1.547945473,0
-0.807655324,-0.205028514,-0.979973323,0.561562593,0.688147389,0
-2.884468623,1.024039366,0.156852756,-1.218023226,0.995599958,0
1.162166463,0.023457765,0.011130673,0.144078038,-0.386506403,0
0.420475166,-0.127258773,-1.38513625,0.615257366,-0.638915831,0
-1.046910059,0.129766154,-0.32684618,0.83298625,0.051125634,0
-0.141169644,0.377540901,-0.137723377,0.368696618,-0.70941099,0
-1.382544113,0.166005312,-0.319826519,0.931791625,-0.272247695,0
0.653153615,0.036108907,0.180641441,-1.331582223,-0.200363612,0
-1.805676119,1.108574511,-0.281331319,-0.040979612,0.457456321,0
-0.916407337,0.8859947,0.463336719,0.622986887,-0.229277414,0
-1.733239917,-0.954281318,0.384766749,0.734762422,-0.539816349,0
-0.54894956,0.674635658,-0.07803391,0.477199942,-0.553083641,0
-0.150580123,0.070646845,-0.729003814,-0.229910188,-0.416737458,0
-2.181615726,0.725538128,-0.624684854,0.186225191,0.227937072,0
0.406279566,0.544013385,-0.392723897,-0.237165331,-1.888754216,0
-0.630586358,-0.123474396,-0.741889564,0.88250371,0.97509487,0
-1.225661955,0.283347839,-0.757818812,1.397510445,0.219628954,0
-2.159041701,0.613505745,-0.79849301,-0.681386595,1.419868068,0
0.513806974,0.199005767,-1.356777843,0.395473111,-1.335119979,0
-0.951086598,-1.382265587,0.985967312,0.166170122,-0.657306507,0
1.0801625,-0.11343294,0.794423955,-1.408673363,1.114265916,0
-1.939529583,-0.030060623,0.93876097,0.329346459,-1.272973557,0
-1.096570367,0.495529457,-0.170367752,-0.109839334,0.092863071,0
-0.577881154,0.44266509,0.293517552,0.108464701,-1.022697156,0
-1.422700684,0.627070055,-0.829069994,1.012996121,0.170178185,0
-0.927418013,0.617932119,-0.814786638,-0.4684371,1.524122306,0
-1.326872983,0.604877283,-0.406772722,-0.220769786,-0.910337182,0
-0.456769559,-0.195411407,-0.203047254,1.152016946,-0.502065359,0
-1.367946099,-0.063967433,-0.76533096,0.510748261,-0.162726594,0
-0.647481829,0.648714248,0.722098553,-1.303284819,0.767561391,0
-1.23316085,0.351972252,-0.738124616,1.214313209,0.229607008,0
0.19430217,-0.811601324,-0.003965805,-0.874914258,1.529927003,0
-0.422997982,-0.497676943,-0.563188623,0.225442071,1.265972882,0
0.295095779,-0.800725738,0.979069718,0.836614791,-1.278714062,0
-0.29778432,0.097580609,-0.580459141,0.01719813,1.490124159,0
-0.180083341,0.013941296,-0.234410007,-0.874669916,1.335051822,0
-2.842434022,0.962723369,0.254758214,-0.885561544,1.038800541,0
-2.38310699,1.026795164,-0.508643594,0.273228527,0.17083226,0
0.416068469,0.417531874,0.062000966,-0.067090514,-0.8709928,0
0.01136822,-0.121119149,-0.39153127,0.246625496,0.419010831,0
-0.776452459,-0.076976351,-0.785542886,0.194074721,0.421080421,0
-2.566018629,0.882113293,-0.098195629,-0.45186675,0.077914196,0
-1.853835483,0.208124369,-0.745146148,0.036681396,-0.79022361,0
-2.747801925,1.030118227,0.165362298,-0.052436608,-0.273188104,0
-0.12713888,-0.573968311,-0.698920398,0.397494857,0.339179669,0
-2.967468662,0.732153242,1.27578726,1.282239934,-0.503726524,0
-1.069946417,0.158322516,-0.572135176,0.458971376,1.434192269,0
0.271300669,-0.235358408,-0.207109078,-0.13672334,1.066067388,0
0.849867021,-1.5811864,0.288740634,0.66857351,0.453255915,0
1.250448361,0.199414797,-0.860327208,-0.262500013,-0.787594819,0
-1.71133575,-0.66341825,0.469969689,-0.073322016,-0.473109107,0
0.020848931,0.311369036,-0.783748319,0.446324509,0.076052674,0
-2.275414169,-1.591607743,0.550587119,0.393608939,-0.511553705,0
-0.926487062,-0.078630409,0.100906473,-0.936044823,1.697512862,0
0.144381892,-0.401710985,-0.49171351,0.530158591,0.100814963,0
0.811056954,0.609682676,-0.579010665,0.685980848,-0.714276336,0
0.110822428,-0.374485595,-0.262507713,-0.809296332,-0.037828378,0
-0.393108476,-1.901562745,0.472285112,0.787423661,-1.320326048,0
-0.226369947,-0.160191093,-0.483153257,0.389820731,-0.159940044,0
-3.818616635,1.636538808,1.641596068,0.491937795,-0.060718662,0
-1.882171942,-1.154785243,0.873753341,0.197535094,-0.72966798,0
-2.07885118,-0.964337043,0.229021981,0.075612724,-0.548078552,0
-0.73322894,-1.461947916,0.793989395,0.48888002,-1.126286025,0
1.113701323,0.181949321,-0.145736889,-1.064060799,0.021499792,0
0.694435466,-0.336016167,-0.097089321,-0.928677727,1.490179849,0
-0.352532637,-1.053123963,-0.340925723,0.374677226,1.589634539,0
-1.240893189,0.88582032,0.656616467,0.698669808,-0.271024948,0
-1.31320772,0.569450457,-1.036144991,0.362654488,0.179785145,0
0.033309661,0.504652003,-0.305964261,-0.232801779,0.322607171,0
-2.056427836,-0.901046197,0.964180945,0.227809486,-0.777775919,0
-0.335501401,-0.75884984,0.11775328,-0.50307189,0.152502776,0
-0.578844554,0.88823397,-0.628379953,0.80411563,-0.347798067,0
0.899808609,0.553532942,0.22537966,0.175825123,-0.482338048,0
-1.610791549,-0.617770952,0.347897186,0.877726347,-0.216155591,0
-2.047091096,-1.581931929,0.828314484,0.441076133,-0.936635037,0
0.797632007,0.124396207,-1.083521222,0.033225818,-0.705827164,0
-0.643844269,-1.345102878,0.045797352,0.437772429,-0.873818944,0
-0.27272075,0.91869895,0.93417524,-0.19304961,1.152032222,0
-0.298017371,1.017450032,0.144268193,0.750784384,-0.068109275,0
-3.810609778,-2.426167545,-6.199007737,-2.538052069,-3.345061307,0
-1.647597682,0.289856118,-0.984552269,1.003923487,0.221064888,0
-1.291559162,-0.026468889,-0.6998367,0.244709088,0.062503991,0
-0.247901903,-0.197383863,-0.445513292,0.422015292,-0.205020429,0
-0.525119974,-0.615586927,0.12845851,-0.082283321,-0.638260754,0
0.376838574,-0.506886923,-0.980472844,0.92339932,0.097379303,0
-1.564849251,-1.346675328,0.166010249,0.667200346,-0.52014487,0
-1.445203176,-2.621033256,1.56273201,-0.116090783,0.27690116,0
-1.520985419,-0.732629232,1.369182671,-0.463439088,-0.917887143,0
-1.690170392,0.510575208,-0.077717225,-0.683528255,1.772392652,0
0.295724779,-0.058498634,-1.132975045,0.220927865,-0.43124876,0
-2.281293283,0.949425104,-0.754942583,0.469738193,0.391073041,0
-0.111820469,-0.547732849,-0.440318536,0.25097144,0.751376568,0
-1.856679916,0.954750983,-0.414498028,-0.055188762,0.332350068,0
-0.983579516,-0.15670917,-0.988892311,0.724072729,-0.371217695,0
1.92537552,-0.222077857,-1.1403279,0.47272254,-1.194102749,0
1.324284953,-0.08809248,-0.926943674,0.689532038,-0.76436562,0
-1.741600846,-1.581483081,1.256038063,0.19830282,0.244941853,0
-0.636204658,0.574534124,-0.665644822,-0.157159481,-0.384914342,0
-2.21135635,1.847931853,0.72105408,-0.294382119,1.960411789,0
-1.482538911,0.537423198,0.086108135,-0.185579203,0.996089257,0
1.970703966,-0.306942449,-0.024646532,-1.842598125,-0.519951132,0
-0.610508258,-0.307475579,0.285770268,-0.046921771,1.673587581,0
-0.191071591,-0.110914877,-0.158998911,1.139201323,-0.708026149,0
1.518763079,0.342301626,1.275937921,0.453674116,-0.221860899,0
0.271904676,0.291736836,-0.452956743,-0.328314917,0.664311599,0
0.644796205,0.053588846,0.9084245,-1.182912426,1.522306507,0
-1.938071719,-0.962037962,0.271571868,0.232980355,-0.343482801,0
1.951613764,-0.340141036,-0.443608131,1.271033764,-0.895798389,0
1.588617854,-0.972844651,-0.859448578,-1.038731941,0.975503576,0
